userId,movieId,rating
C5029,I-1004,
C5029,I-1058,
C5029,I-1054,
C5029,I-1012,
C5029,I-1001,
C5030,I-1060,
C5030,I-1058,
C5030,I-1024,
C5030,I-1002,
C5030,I-1059,
C5030,I-1009,
C5030,I-1016,
C5030,I-1014,
C5030,I-1051,
C5030,I-1051,
C5030,I-1015,
C5030,I-1066,
C5030,I-1008,
C5030,I-1035,
C5031,I-1062,
C5031,I-1061,
C5031,I-1061,
C5031,I-1058,
C5031,I-1063,
C5031,I-1060,
C5031,I-1059,
C5031,I-1005,
C5031,I-1060,
C5031,I-1063,
C5031,I-1059,
C5031,I-1064,
C5031,I-1061,
C5031,I-1063,
C5031,I-1060,
C5031,I-1063,
C5031,I-1048,
C5031,I-1045,
C5031,I-1059,
C5031,I-1062,
C5032,I-1060,
C5032,I-1065,
C5032,I-1044,
C5032,I-1061,
C5032,I-1059,
C5032,I-1063,
C5032,I-1043,
C5032,I-1062,
C5032,I-1064,
C5032,I-1059,
C5032,I-1053,
C5032,I-1061,
C5032,I-1067,
C5032,I-1059,
C5032,I-1063,
C5032,I-1061,
C5032,I-1022,
C5032,I-1060,
C5032,I-1061,
C5032,I-1044,
C5032,I-1047,
C5032,I-1061,
C5032,I-1003,
C5032,I-1062,
C5033,I-1018,
C5033,I-1047,
C5033,I-1043,
C5033,I-1049,
C5033,I-1043,
C5033,I-1018,
C5033,I-1013,
C5033,I-1053,
C5033,I-1012,
C5033,I-1016,
C5033,I-1010,
C5033,I-1044,
C5033,I-1010,
C5033,I-1013,
C5034,I-1050,
C5034,I-1063,
C5034,I-1064,
C5034,I-1062,
C5034,I-1019,
C5034,I-1047,
C5034,I-1067,
C5034,I-1053,
C5034,I-1048,
C5034,I-1059,
C5034,I-1062,
C5034,I-1055,
C5034,I-1064,
C5034,I-1060,
C5034,I-1048,
C5034,I-1063,
C5034,I-1063,
C5034,I-1064,
C5034,I-1046,
C5034,I-1061,
C5034,I-1063,
C5035,I-1059,
C5035,I-1064,
C5035,I-1036,
C5035,I-1060,
C5035,I-1019,
C5035,I-1063,
C5035,I-1061,
C5035,I-1059,
C5035,I-1017,
C5035,I-1022,
C5035,I-1060,
C5035,I-1060,
C5035,I-1022,
C5035,I-1062,
C5035,I-1054,
C5035,I-1058,
C5035,I-1059,
C5035,I-1064,
C5035,I-1059,
C5035,I-1063,
C5035,I-1022,
C5035,I-1021,
C5035,I-1062,
C5035,I-1015,
C5035,I-1063,
C5035,I-1061,
C5035,I-1021,
C5035,I-1022,
C5035,I-1045,
C5035,I-1063,
C5036,I-1067,
C5036,I-1051,
C5036,I-1029,
C5036,I-1007,
C5036,I-1010,
C5036,I-1027,
C5036,I-1046,
C5036,I-1067,
C5036,I-1013,
C5036,I-1040,
C5036,I-1001,
C5036,I-1016,
C5037,I-1063,
C5037,I-1061,
C5037,I-1013,
C5037,I-1062,
C5037,I-1041,
C5037,I-1066,
C5037,I-1034,
C5037,I-1006,
C5037,I-1061,
C5037,I-1042,
C5037,I-1063,
C5037,I-1021,
C5037,I-1064,
C5037,I-1007,
C5037,I-1044,
C5037,I-1065,
C5037,I-1019,
C5037,I-1059,
C5037,I-1063,
C5037,I-1061,
C5038,I-1035,
C5038,I-1060,
C5038,I-1065,
C5038,I-1031,
C5038,I-1038,
C5038,I-1015,
C5038,I-1062,
C5038,I-1002,
C5039,I-1020,
C5039,I-1044,
C5039,I-1065,
C5039,I-1029,
C5039,I-1061,
C5039,I-1010,
C5039,I-1062,
C5039,I-1035,
C5039,I-1063,
C5039,I-1062,
C5039,I-1060,
C5039,I-1061,
C5039,I-1064,
C5039,I-1046,
C5039,I-1058,
C5039,I-1050,
C5039,I-1041,
C5039,I-1007,
C5039,I-1003,
C5039,I-1012,
C5039,I-1013,
C5039,I-1061,
C5039,I-1062,
C5039,I-1041,
C5039,I-1023,
C5039,I-1048,
C5039,I-1021,
C5039,I-1047,
C5040,I-1066,
C5040,I-1010,
C5040,I-1041,
C5040,I-1024,
C5040,I-1016,
C5040,I-1016,
C5040,I-1016,
C5040,I-1013,
C5040,I-1058,
C5040,I-1011,
C5040,I-1044,
C5040,I-1047,
C5040,I-1012,
C5040,I-1016,
C5040,I-1031,
C5040,I-1059,
C5041,I-1052,
C5041,I-1051,
C5041,I-1002,
C5041,I-1021,
C5041,I-1039,
C5041,I-1066,
C5041,I-1067,
C5041,I-1044,
C5041,I-1040,
C5041,I-1047,
C5041,I-1065,
C5041,I-1064,
C5041,I-1061,
C5041,I-1003,
C5041,I-1055,
C5041,I-1001,
C5042,I-1017,
C5042,I-1036,
C5042,I-1054,
C5042,I-1053,
C5042,I-1005,
C5042,I-1022,
C5042,I-1035,
C5042,I-1052,
C5042,I-1051,
C5042,I-1032,
C5042,I-1063,
C5042,I-1017,
C5042,I-1040,
C5042,I-1051,
C5042,I-1003,
C5042,I-1005,
C5042,I-1016,
C5042,I-1034,
C5042,I-1055,
C5042,I-1067,
C5043,I-1057,
C5043,I-1052,
C5043,I-1013,
C5043,I-1049,
C5043,I-1058,
C5043,I-1057,
C5043,I-1052,
C5043,I-1067,
C5043,I-1007,
C5044,I-1011,
C5044,I-1013,
C5044,I-1005,
C5044,I-1034,
C5044,I-1008,
C5044,I-1011,
C5044,I-1063,
C5044,I-1056,
C5044,I-1009,
C5044,I-1055,
C5044,I-1010,
C5044,I-1053,
C5044,I-1017,
C5044,I-1015,
C5044,I-1015,
C5045,I-1063,
C5045,I-1046,
C5045,I-1049,
C5045,I-1059,
C5045,I-1022,
C5045,I-1061,
C5045,I-1064,
C5045,I-1063,
C5045,I-1044,
C5045,I-1050,
C5045,I-1020,
C5045,I-1064,
C5045,I-1056,
C5045,I-1049,
C5045,I-1010,
C5045,I-1064,
C5045,I-1062,
C5045,I-1060,
C5045,I-1032,
C5045,I-1056,
C5045,I-1064,
C5045,I-1047,
C5045,I-1063,
C5045,I-1062,
C5045,I-1063,
C5045,I-1063,
C5045,I-1052,
C5045,I-1061,
C5045,I-1064,
C5045,I-1044,
C5045,I-1047,
C5045,I-1063,
C5045,I-1059,
C5045,I-1063,
C5046,I-1042,
C5046,I-1047,
C5046,I-1024,
C5046,I-1009,
C5046,I-1023,
C5046,I-1062,
C5046,I-1052,
C5046,I-1016,
C5046,I-1052,
C5046,I-1064,
C5047,I-1054,
C5047,I-1044,
C5047,I-1045,
C5047,I-1067,
C5047,I-1064,
C5047,I-1009,
C5047,I-1016,
C5047,I-1046,
C5047,I-1050,
C5047,I-1066,
C5047,I-1006,
C5047,I-1009,
C5047,I-1013,
C5047,I-1056,
C5047,I-1057,
C5048,I-1031,
C5048,I-1002,
C5048,I-1067,
C5048,I-1018,
C5048,I-1044,
C5048,I-1012,
C5048,I-1058,
C5048,I-1047,
C5048,I-1027,
C5048,I-1015,
C5048,I-1049,
C5049,I-1062,
C5049,I-1053,
C5049,I-1048,
C5049,I-1058,
C5049,I-1065,
C5049,I-1061,
C5049,I-1057,
C5049,I-1059,
C5049,I-1064,
C5049,I-1060,
C5049,I-1062,
C5049,I-1043,
C5049,I-1061,
C5049,I-1067,
C5049,I-1045,
C5049,I-1060,
C5049,I-1019,
C5049,I-1059,
C5049,I-1010,
C5049,I-1062,
C5049,I-1060,
C5049,I-1065,
C5049,I-1067,
C5049,I-1045,
C5049,I-1060,
C5049,I-1062,
C5049,I-1048,
C5050,I-1008,
C5050,I-1023,
C5050,I-1001,
C5050,I-1058,
C5050,I-1045,
C5050,I-1055,
C5050,I-1066,
C5050,I-1046,
C5050,I-1034,
C5050,I-1031,
C5050,I-1016,
C5051,I-1067,
C5051,I-1055,
C5051,I-1049,
C5051,I-1046,
C5051,I-1051,
C5051,I-1056,
C5051,I-1021,
C5051,I-1054,
C5051,I-1056,
C5052,I-1041,
C5052,I-1008,
C5052,I-1016,
C5052,I-1040,
C5052,I-1017,
C5052,I-1052,
C5052,I-1021,
C5052,I-1039,
C5052,I-1002,
C5052,I-1012,
C5052,I-1010,
C5053,I-1013,
C5053,I-1006,
C5053,I-1044,
C5053,I-1023,
C5053,I-1057,
C5053,I-1007,
C5053,I-1061,
C5053,I-1010,
C5053,I-1007,
C5053,I-1031,
C5053,I-1041,
C5053,I-1015,
C5053,I-1033,
C5053,I-1003,
C5054,I-1060,
C5054,I-1053,
C5054,I-1023,
C5054,I-1050,
C5054,I-1048,
C5054,I-1047,
C5054,I-1066,
C5054,I-1001,
C5054,I-1055,
C5054,I-1058,
C5054,I-1050,
C5055,I-1067,
C5055,I-1062,
C5055,I-1060,
C5055,I-1063,
C5055,I-1060,
C5056,I-1049,
C5056,I-1060,
C5056,I-1064,
C5056,I-1059,
C5056,I-1056,
C5056,I-1059,
C5056,I-1022,
C5056,I-1062,
C5056,I-1048,
C5056,I-1056,
C5056,I-1047,
C5056,I-1061,
C5056,I-1059,
C5056,I-1004,
C5056,I-1060,
C5056,I-1062,
C5056,I-1050,
C5056,I-1061,
C5056,I-1064,
C5056,I-1056,
C5056,I-1059,
C5056,I-1056,
C5056,I-1052,
C5056,I-1060,
C5056,I-1064,
C5056,I-1061,
C5056,I-1059,
C5057,I-1011,
C5057,I-1063,
C5057,I-1010,
C5057,I-1027,
C5057,I-1014,
C5057,I-1051,
C5057,I-1055,
C5057,I-1007,
C5057,I-1049,
C5057,I-1052,
C5057,I-1065,
C5057,I-1052,
C5057,I-1005,
C5058,I-1047,
C5058,I-1041,
C5058,I-1064,
C5058,I-1061,
C5058,I-1067,
C5058,I-1058,
C5058,I-1063,
C5058,I-1067,
C5058,I-1059,
C5058,I-1062,
C5058,I-1050,
C5058,I-1059,
C5058,I-1060,
C5058,I-1063,
C5058,I-1048,
C5058,I-1059,
C5058,I-1062,
C5058,I-1062,
C5058,I-1061,
C5059,I-1062,
C5059,I-1025,
C5059,I-1048,
C5059,I-1067,
C5059,I-1064,
C5059,I-1007,
C5059,I-1050,
C5059,I-1009,
C5059,I-1037,
C5059,I-1066,
C5060,I-1037,
C5060,I-1050,
C5060,I-1022,
C5060,I-1036,
C5060,I-1066,
C5060,I-1047,
C5060,I-1051,
C5060,I-1052,
C5060,I-1057,
C5060,I-1015,
C5060,I-1049,
C5060,I-1062,
C5061,I-1049,
C5061,I-1064,
C5061,I-1059,
C5061,I-1047,
C5061,I-1059,
C5061,I-1060,
C5061,I-1043,
C5061,I-1065,
C5061,I-1062,
C5061,I-1060,
C5061,I-1009,
C5061,I-1050,
C5061,I-1061,
C5061,I-1062,
C5061,I-1048,
C5061,I-1064,
C5061,I-1062,
C5061,I-1022,
C5062,I-1059,
C5062,I-1019,
C5062,I-1060,
C5062,I-1062,
C5062,I-1059,
C5062,I-1010,
C5062,I-1060,
C5062,I-1064,
C5062,I-1022,
C5062,I-1058,
C5062,I-1034,
C5062,I-1011,
C5062,I-1059,
C5062,I-1064,
C5062,I-1061,
C5062,I-1039,
C5062,I-1022,
C5063,I-1016,
C5063,I-1010,
C5063,I-1048,
C5063,I-1006,
C5063,I-1011,
C5063,I-1046,
C5063,I-1054,
C5063,I-1052,
C5063,I-1044,
C5063,I-1016,
C5063,I-1010,
C5063,I-1046,
C5063,I-1049,
C5063,I-1040,
C5063,I-1052,
C5064,I-1001,
C5064,I-1041,
C5064,I-1067,
C5064,I-1004,
C5064,I-1052,
C5064,I-1017,
C5064,I-1058,
C5064,I-1052,
C5064,I-1005,
C5064,I-1065,
C5064,I-1054,
C5065,I-1008,
C5065,I-1064,
C5065,I-1024,
C5065,I-1048,
C5065,I-1063,
C5065,I-1062,
C5065,I-1061,
C5065,I-1021,
C5065,I-1051,
C5065,I-1060,
C5065,I-1067,
C5065,I-1002,
C5065,I-1015,
C5065,I-1050,
C5065,I-1061,
C5065,I-1040,
C5065,I-1019,
C5065,I-1060,
C5065,I-1048,
C5065,I-1056,
C5065,I-1063,
C5065,I-1050,
C5066,I-1040,
C5066,I-1049,
C5066,I-1067,
C5066,I-1001,
C5066,I-1035,
C5066,I-1010,
C5066,I-1054,
C5066,I-1020,
C5066,I-1025,
C5066,I-1003,
C5066,I-1022,
C5066,I-1008,
C5066,I-1011,
C5066,I-1013,
C5066,I-1009,
C5066,I-1060,
C5067,I-1012,
C5067,I-1007,
C5067,I-1006,
C5067,I-1047,
C5067,I-1044,
C5067,I-1067,
C5067,I-1049,
C5067,I-1016,
C5067,I-1065,
C5067,I-1042,
C5067,I-1054,
C5068,I-1064,
C5068,I-1059,
C5068,I-1017,
C5068,I-1063,
C5068,I-1061,
C5068,I-1066,
C5068,I-1057,
C5068,I-1062,
C5068,I-1063,
C5068,I-1055,
C5068,I-1020,
C5068,I-1058,
C5068,I-1064,
C5068,I-1013,
C5068,I-1059,
C5068,I-1060,
C5068,I-1062,
C5068,I-1021,
C5068,I-1020,
C5068,I-1054,
C5068,I-1062,
C5068,I-1061,
C5068,I-1020,
C5068,I-1060,
C5068,I-1019,
C5068,I-1021,
C5068,I-1063,
C5069,I-1061,
C5069,I-1064,
C5069,I-1062,
C5069,I-1042,
C5069,I-1063,
C5069,I-1064,
C5069,I-1062,
C5069,I-1045,
C5069,I-1064,
C5069,I-1061,
C5069,I-1060,
C5069,I-1047,
C5069,I-1057,
C5069,I-1062,
C5069,I-1064,
C5069,I-1020,
C5069,I-1055,
C5069,I-1059,
C5069,I-1061,
C5069,I-1050,
C5069,I-1021,
C5069,I-1059,
C5069,I-1062,
C5070,I-1060,
C5070,I-1019,
C5070,I-1059,
C5070,I-1059,
C5070,I-1060,
C5070,I-1061,
C5070,I-1035,
C5070,I-1062,
C5070,I-1044,
C5070,I-1011,
C5070,I-1061,
C5070,I-1019,
C5070,I-1049,
C5070,I-1009,
C5070,I-1064,
C5070,I-1061,
C5070,I-1021,
C5070,I-1048,
C5070,I-1057,
C5070,I-1062,
C5070,I-1061,
C5070,I-1015,
C5071,I-1051,
C5071,I-1046,
C5071,I-1058,
C5071,I-1058,
C5071,I-1066,
C5072,I-1042,
C5072,I-1066,
C5072,I-1020,
C5072,I-1036,
C5072,I-1010,
C5072,I-1010,
C5072,I-1012,
C5072,I-1050,
C5072,I-1007,
C5072,I-1052,
C5072,I-1011,
C5073,I-1033,
C5073,I-1058,
C5073,I-1050,
C5073,I-1013,
C5073,I-1063,
C5073,I-1055,
C5073,I-1012,
C5073,I-1011,
C5073,I-1066,
C5074,I-1046,
C5074,I-1048,
C5074,I-1041,
C5075,I-1059,
C5075,I-1061,
C5075,I-1054,
C5075,I-1059,
C5075,I-1063,
C5075,I-1046,
C5075,I-1064,
C5075,I-1048,
C5075,I-1042,
C5075,I-1049,
C5075,I-1062,
C5075,I-1059,
C5075,I-1045,
C5075,I-1062,
C5075,I-1061,
C5075,I-1059,
C5075,I-1062,
C5075,I-1053,
C5075,I-1064,
C5075,I-1060,
C5075,I-1062,
C5076,I-1061,
C5076,I-1061,
C5076,I-1062,
C5076,I-1063,
C5076,I-1053,
C5076,I-1060,
C5077,I-1060,
C5077,I-1066,
C5077,I-1065,
C5077,I-1041,
C5077,I-1047,
C5077,I-1066,
C5077,I-1061,
C5078,I-1053,
C5078,I-1049,
C5078,I-1039,
C5078,I-1052,
C5078,I-1012,
C5078,I-1055,
C5078,I-1014,
C5078,I-1013,
C5078,I-1016,
C5078,I-1002,
C5078,I-1055,
C5078,I-1049,
C5078,I-1034,
C5078,I-1001,
C5078,I-1053,
C5078,I-1002,
C5078,I-1058,
C5078,I-1036,
C5078,I-1003,
C5079,I-1059,
C5079,I-1013,
C5079,I-1044,
C5079,I-1042,
C5079,I-1036,
C5079,I-1061,
C5079,I-1047,
C5079,I-1052,
C5079,I-1048,
C5079,I-1046,
C5079,I-1041,
C5079,I-1010,
C5079,I-1048,
C5079,I-1009,
C5080,I-1054,
C5080,I-1022,
C5080,I-1062,
C5080,I-1020,
C5080,I-1019,
C5080,I-1051,
C5080,I-1062,
C5080,I-1043,
C5080,I-1008,
C5080,I-1020,
C5080,I-1062,
C5080,I-1062,
C5080,I-1064,
C5080,I-1026,
C5080,I-1061,
C5080,I-1041,
C5080,I-1064,
C5080,I-1013,
C5080,I-1063,
C5080,I-1063,
C5080,I-1010,
C5080,I-1062,
C5080,I-1008,
C5080,I-1062,
C5080,I-1048,
C5080,I-1052,
C5080,I-1059,
C5081,I-1063,
C5081,I-1057,
C5081,I-1010,
C5081,I-1061,
C5081,I-1058,
C5081,I-1065,
C5081,I-1019,
C5081,I-1060,
C5081,I-1015,
C5081,I-1060,
C5081,I-1061,
C5081,I-1064,
C5081,I-1021,
C5081,I-1010,
C5081,I-1061,
C5081,I-1063,
C5081,I-1064,
C5081,I-1063,
C5081,I-1038,
C5081,I-1062,
C5081,I-1005,
C5081,I-1066,
C5081,I-1026,
C5081,I-1062,
C5081,I-1059,
C5082,I-1043,
C5082,I-1051,
C5082,I-1014,
C5082,I-1061,
C5082,I-1058,
C5082,I-1067,
C5082,I-1047,
C5082,I-1053,
C5082,I-1011,
C5082,I-1048,
C5082,I-1059,
C5082,I-1044,
C5082,I-1008,
C5083,I-1013,
C5083,I-1049,
C5083,I-1031,
C5083,I-1014,
C5083,I-1010,
C5083,I-1039,
C5083,I-1065,
C5083,I-1051,
C5083,I-1052,
C5083,I-1031,
C5083,I-1007,
C5083,I-1040,
C5084,I-1061,
C5084,I-1060,
C5084,I-1061,
C5084,I-1062,
C5084,I-1054,
C5084,I-1057,
C5084,I-1061,
C5084,I-1064,
C5084,I-1060,
C5084,I-1061,
C5084,I-1059,
C5084,I-1064,
C5084,I-1049,
C5084,I-1061,
C5084,I-1046,
C5084,I-1061,
C5084,I-1057,
C5084,I-1060,
C5084,I-1062,
C5084,I-1059,
C5084,I-1060,
C5084,I-1064,
C5084,I-1051,
C5085,I-1050,
C5085,I-1052,
C5085,I-1055,
C5085,I-1049,
C5085,I-1067,
C5085,I-1036,
C5086,I-1055,
C5086,I-1012,
C5086,I-1063,
C5086,I-1060,
C5086,I-1045,
C5086,I-1043,
C5086,I-1061,
C5086,I-1007,
C5086,I-1060,
C5086,I-1063,
C5086,I-1058,
C5086,I-1020,
C5086,I-1021,
C5086,I-1007,
C5086,I-1030,
C5086,I-1059,
C5086,I-1058,
C5086,I-1044,
C5086,I-1006,
C5086,I-1041,
C5086,I-1052,
C5086,I-1059,
C5086,I-1012,
C5086,I-1010,
C5087,I-1056,
C5087,I-1055,
C5087,I-1014,
C5087,I-1048,
C5087,I-1050,
C5087,I-1031,
C5087,I-1053,
C5087,I-1066,
C5087,I-1033,
C5087,I-1051,
C5087,I-1003,
C5087,I-1012,
C5087,I-1062,
C5087,I-1059,
C5088,I-1064,
C5088,I-1050,
C5088,I-1063,
C5088,I-1062,
C5088,I-1053,
C5088,I-1021,
C5088,I-1060,
C5088,I-1061,
C5088,I-1054,
C5088,I-1061,
C5088,I-1062,
C5088,I-1063,
C5088,I-1062,
C5088,I-1062,
C5088,I-1063,
C5088,I-1064,
C5088,I-1061,
C5088,I-1057,
C5088,I-1063,
C5088,I-1060,
C5088,I-1062,
C5088,I-1064,
C5088,I-1058,
C5088,I-1061,
C5088,I-1053,
C5088,I-1055,
C5089,I-1013,
C5089,I-1044,
C5089,I-1008,
C5089,I-1007,
C5089,I-1036,
C5089,I-1043,
C5089,I-1056,
C5090,I-1063,
C5090,I-1063,
C5090,I-1061,
C5090,I-1011,
C5090,I-1063,
C5090,I-1062,
C5090,I-1022,
C5090,I-1049,
C5090,I-1064,
C5090,I-1050,
C5090,I-1060,
C5090,I-1063,
C5090,I-1064,
C5090,I-1051,
C5090,I-1059,
C5090,I-1060,
C5090,I-1055,
C5090,I-1061,
C5090,I-1061,
C5090,I-1060,
C5090,I-1061,
C5090,I-1011,
C5090,I-1061,
C5090,I-1010,
C5090,I-1062,
C5091,I-1061,
C5091,I-1063,
C5091,I-1059,
C5091,I-1064,
C5091,I-1042,
C5091,I-1059,
C5091,I-1063,
C5091,I-1062,
C5091,I-1061,
C5091,I-1064,
C5091,I-1048,
C5091,I-1045,
C5091,I-1022,
C5091,I-1020,
C5091,I-1059,
C5091,I-1063,
C5091,I-1055,
C5091,I-1061,
C5091,I-1064,
C5091,I-1010,
C5091,I-1060,
C5091,I-1063,
C5091,I-1062,
C5091,I-1061,
C5091,I-1055,
C5091,I-1062,
C5091,I-1050,
C5091,I-1021,
C5091,I-1062,
C5091,I-1061,
C5092,I-1064,
C5092,I-1015,
C5092,I-1003,
C5092,I-1043,
C5092,I-1047,
C5092,I-1052,
C5092,I-1047,
C5092,I-1032,
C5092,I-1047,
C5092,I-1066,
C5092,I-1056,
C5092,I-1020,
C5092,I-1047,
C5092,I-1034,
C5092,I-1034,
C5093,I-1042,
C5093,I-1065,
C5093,I-1063,
C5093,I-1026,
C5093,I-1060,
C5093,I-1055,
C5093,I-1044,
C5093,I-1010,
C5093,I-1063,
C5093,I-1048,
C5093,I-1010,
C5093,I-1028,
C5093,I-1012,
C5093,I-1064,
C5093,I-1060,
C5093,I-1060,
C5093,I-1020,
C5093,I-1012,
C5093,I-1052,
C5093,I-1067,
C5093,I-1059,
C5093,I-1021,
C5094,I-1064,
C5094,I-1049,
C5094,I-1015,
C5094,I-1062,
C5094,I-1010,
C5094,I-1022,
C5094,I-1064,
C5094,I-1063,
C5094,I-1020,
C5094,I-1044,
C5094,I-1055,
C5094,I-1051,
C5094,I-1063,
C5094,I-1044,
C5094,I-1060,
C5094,I-1032,
C5094,I-1052,
C5094,I-1067,
C5094,I-1028,
C5094,I-1059,
C5094,I-1064,
C5095,I-1036,
C5095,I-1058,
C5095,I-1016,
C5095,I-1041,
C5095,I-1065,
C5095,I-1048,
C5095,I-1034,
C5095,I-1016,
C5095,I-1045,
C5095,I-1040,
C5095,I-1021,
C5095,I-1066,
C5096,I-1047,
C5096,I-1022,
C5096,I-1065,
C5096,I-1028,
C5096,I-1033,
C5096,I-1004,
C5096,I-1033,
C5096,I-1001,
C5096,I-1056,
C5096,I-1021,
C5096,I-1044,
C5096,I-1013,
C5097,I-1051,
C5097,I-1047,
C5097,I-1013,
C5097,I-1041,
C5098,I-1031,
C5098,I-1065,
C5098,I-1062,
C5098,I-1043,
C5098,I-1054,
C5098,I-1067,
C5098,I-1067,
C5098,I-1049,
C5098,I-1010,
C5098,I-1034,
C5098,I-1006,
C5098,I-1008,
C5098,I-1016,
C5098,I-1051,
C5099,I-1047,
C5099,I-1016,
C5099,I-1045,
C5099,I-1050,
C5099,I-1052,
C5099,I-1012,
C5099,I-1011,
C5099,I-1052,
C5099,I-1012,
C5099,I-1027,
C5099,I-1006,
C5099,I-1043,
C5099,I-1036,
C5099,I-1067,
C5100,I-1059,
C5100,I-1006,
C5100,I-1062,
C5100,I-1045,
C5100,I-1050,
C5100,I-1063,
C5100,I-1064,
C5100,I-1052,
C5100,I-1062,
C5100,I-1059,
C5100,I-1064,
C5100,I-1066,
C5100,I-1041,
C5100,I-1048,
C5100,I-1062,
C5100,I-1064,
C5100,I-1064,
C5100,I-1062,
C5100,I-1054,
C5100,I-1007,
C5101,I-1020,
C5101,I-1062,
C5101,I-1063,
C5101,I-1061,
C5101,I-1002,
C5101,I-1060,
C5101,I-1059,
C5101,I-1055,
C5101,I-1010,
C5101,I-1062,
C5101,I-1064,
C5101,I-1048,
C5101,I-1061,
C5101,I-1033,
C5101,I-1058,
C5101,I-1063,
C5101,I-1048,
C5101,I-1060,
C5101,I-1023,
C5101,I-1019,
C5101,I-1051,
C5101,I-1061,
C5101,I-1016,
C5101,I-1062,
C5101,I-1063,
C5101,I-1053,
C5101,I-1062,
C5101,I-1020,
C5101,I-1059,
C5101,I-1063,
C5101,I-1022,
C5101,I-1063,
C5102,I-1035,
C5102,I-1035,
C5102,I-1065,
C5102,I-1036,
C5102,I-1047,
C5102,I-1049,
C5102,I-1008,
C5102,I-1063,
C5102,I-1043,
C5102,I-1028,
C5102,I-1040,
C5102,I-1012,
C5103,I-1062,
C5103,I-1046,
C5103,I-1016,
C5103,I-1066,
C5103,I-1048,
C5103,I-1060,
C5103,I-1051,
C5103,I-1030,
C5103,I-1062,
C5103,I-1020,
C5103,I-1062,
C5103,I-1048,
C5103,I-1030,
C5103,I-1042,
C5103,I-1007,
C5103,I-1064,
C5103,I-1036,
C5103,I-1062,
C5103,I-1040,
C5103,I-1026,
C5103,I-1059,
C5103,I-1013,
C5103,I-1044,
C5103,I-1060,
C5103,I-1063,
C5103,I-1022,
C5103,I-1061,
C5103,I-1031,
C5103,I-1067,
C5103,I-1061,
C5103,I-1052,
C5103,I-1049,
C5103,I-1010,
C5103,I-1064,
C5104,I-1062,
C5104,I-1059,
C5104,I-1064,
C5104,I-1063,
C5104,I-1050,
C5104,I-1047,
C5104,I-1064,
C5104,I-1058,
C5104,I-1057,
C5104,I-1063,
C5104,I-1064,
C5104,I-1061,
C5104,I-1014,
C5104,I-1059,
C5104,I-1050,
C5104,I-1064,
C5104,I-1059,
C5104,I-1064,
C5104,I-1060,
C5104,I-1062,
C5104,I-1050,
C5104,I-1059,
C5104,I-1059,
C5104,I-1063,
C5104,I-1009,
C5104,I-1061,
C5104,I-1063,
C5104,I-1061,
C5104,I-1059,
C5105,I-1063,
C5105,I-1051,
C5106,I-1008,
C5106,I-1003,
C5106,I-1016,
C5106,I-1048,
C5106,I-1016,
C5106,I-1043,
C5106,I-1045,
C5106,I-1006,
C5106,I-1016,
C5106,I-1027,
C5106,I-1067,
C5106,I-1051,
C5106,I-1043,
C5107,I-1012,
C5107,I-1049,
C5107,I-1032,
C5107,I-1056,
C5107,I-1013,
C5107,I-1048,
C5108,I-1021,
C5108,I-1059,
C5108,I-1003,
C5108,I-1013,
C5108,I-1052,
C5108,I-1061,
C5108,I-1059,
C5108,I-1055,
C5108,I-1062,
C5108,I-1049,
C5108,I-1056,
C5108,I-1059,
C5108,I-1064,
C5108,I-1028,
C5108,I-1061,
C5108,I-1064,
C5108,I-1058,
C5108,I-1062,
C5108,I-1064,
C5108,I-1059,
C5108,I-1053,
C5108,I-1001,
C5108,I-1056,
C5108,I-1026,
C5109,I-1014,
C5109,I-1006,
C5109,I-1066,
C5109,I-1010,
C5109,I-1028,
C5109,I-1065,
C5109,I-1045,
C5109,I-1049,
C5109,I-1046,
C5109,I-1046,
C5109,I-1016,
C5109,I-1009,
C5109,I-1030,
C5109,I-1046,
C5109,I-1012,
C5110,I-1044,
C5110,I-1041,
C5110,I-1065,
C5110,I-1042,
C5110,I-1057,
C5110,I-1047,
C5111,I-1064,
C5111,I-1063,
C5111,I-1059,
C5111,I-1063,
C5111,I-1064,
C5111,I-1061,
C5111,I-1048,
C5111,I-1063,
C5111,I-1055,
C5111,I-1063,
C5111,I-1064,
C5111,I-1055,
C5111,I-1062,
C5111,I-1019,
C5111,I-1060,
C5111,I-1062,
C5111,I-1059,
C5111,I-1063,
C5111,I-1063,
C5111,I-1059,
C5111,I-1059,
C5111,I-1053,
C5112,I-1014,
C5112,I-1013,
C5112,I-1065,
C5112,I-1040,
C5112,I-1048,
C5112,I-1053,
C5112,I-1049,
C5112,I-1012,
C5112,I-1037,
C5113,I-1050,
C5113,I-1054,
C5113,I-1002,
C5113,I-1052,
C5113,I-1028,
C5113,I-1047,
C5113,I-1011,
C5113,I-1059,
C5113,I-1048,
C5113,I-1051,
C5114,I-1063,
C5114,I-1055,
C5114,I-1064,
C5114,I-1059,
C5114,I-1022,
C5114,I-1062,
C5114,I-1019,
C5114,I-1054,
C5114,I-1061,
C5114,I-1015,
C5114,I-1060,
C5114,I-1062,
C5114,I-1055,
C5114,I-1063,
C5114,I-1062,
C5114,I-1003,
C5114,I-1061,
C5114,I-1059,
C5114,I-1060,
C5114,I-1019,
C5114,I-1061,
C5114,I-1060,
C5114,I-1011,
C5114,I-1062,
C5114,I-1054,
C5114,I-1053,
C5114,I-1064,
C5114,I-1049,
C5114,I-1059,
C5114,I-1066,
C5114,I-1048,
